"Repository Name","Description"
"https://github.com/Azure-Samples/active-directory-b2c-android-native-appauth","Demonstrates how you can use a third party library to build an Android application that authenticates Microsoft identity users to our B2C identity service and calls a web API using OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-b2c-android-native-msal","This is a simple Android app showcasing how to use MSAL to authenticate users via Azure Active Directory B2C
"https://github.com/Azure-Samples/active-directory-b2c-android-native-nodejs-webapi","Demonstrates how you can use a third party library to build an Android application that authenticates users to our B2C identity service and calls a Node.js web API that validates Access Tokens"
"https://github.com/Azure-Samples/active-directory-b2c-custom-policy-starterpack","Azure AD B2C now allows uploading of a Custom Policy which allows full control and customization of the Identity Experience Framework"
"https://github.com/Azure-Samples/active-directory-b2c-dotnet-desktop","Sample showing how a Windows Desktop .NET (WPF) application can sign in a user using Azure AD B2C
"https://github.com/Azure-Samples/active-directory-b2c-dotnet-uwp","Sample showing how a Windows Universal Platform (UWP) application can sign in a user using Azure AD B2C
"https://github.com/Azure-Samples/active-directory-b2c-dotnet-webapp-and-webapi","A combined sample for a .NET web application that calls a .NET Web API
"https://github.com/Azure-Samples/active-directory-b2c-dotnetcore-webapi","An ASP.NET Core Web API for Azure AD B2C that shows how to protect your web api and accept B2C access tokens"
"https://github.com/Azure-Samples/active-directory-b2c-dotnetcore-webapp","An ASP.NET Core web application that can sign in a user using Azure AD B2C
"https://github.com/Azure-Samples/active-directory-b2c-graph-trustframework-policy","This Windows console app demonstrates how to call trustFrameworkPolicy operations using the Microsoft Graph client library with delegated admin permissions. This sample uses the Microsoft Authentication Library (MSAL) for authentication on the Azure AD v2.0 endpoint."
"https://github.com/Azure-Samples/active-directory-b2c-ios-appauth-ropc","iOS sample demonstrating how to sign into Azure AD B2C using ROPC"
"https://github.com/Azure-Samples/active-directory-b2c-ios-native-appauth","Demonstrates how you can use a third party library to build an iOS application in Objective-C that authenticates Microsoft identity users to our Azure AD B2C identity service."
"https://github.com/Azure-Samples/active-directory-b2c-ios-native-nxoauth2","Demonstrates how you can use a third party library to build an iOS application that authenticates Microsoft identity users to our B2C identity service and calls a web API using OAuth 2.0 access tokens"
"https://github.com/Azure-Samples/active-directory-b2c-ios-swift-native-msal","An iOS sample in Swift that authenticates Azure AD B2C users and calls an API using OAuth 2.0"
"https://github.com/Azure-Samples/active-directory-b2c-javascript-angular2.4-spa","A single page app implemented using Angular 2.4.5 that signs up & signs in users using Azure AD B2C and calls a web API using OAuth 2.0 access tokens. http://aka.ms/aadb2c"
"https://github.com/Azure-Samples/active-directory-b2c-javascript-hellojs-singlepageapp","A single page app
"https://github.com/Azure-Samples/active-directory-b2c-javascript-msal-singlepageapp","A single page application (SPA) calling a Web API. Authentication is done with Azure AD B2C by leveraging MSAL.js"
"https://github.com/Azure-Samples/active-directory-b2c-javascript-nodejs-webapi","A small Node.js Web API for Azure AD B2C that shows how to protect your web api and accept B2C access tokens using Passport.js. "
"https://github.com/Azure-Samples/active-directory-b2c-php-webapp-openidconnect","A PHP web application that authenticates users with Azure AD B2C using OpenID Connect."
"https://github.com/Azure-Samples/active-directory-b2c-python-flask-webapp","Demonstrates how you can use a third party library to build a Python-Flask application that signs in users to Azure AD B2C."
"https://github.com/Azure-Samples/active-directory-b2c-training-course","Source and tools for learning how to use Azure Active Directory B2C"
"https://github.com/Azure-Samples/active-directory-b2c-xamarin-native","This is a simple Xamarin Forms app showcasing how to use MSAL to authenticate users via Azure Active Directory B2C
"https://github.com/Azure-Samples/active-directory-cordova-graphapi","A native client app that calls the Azure AD Graph API
"https://github.com/Azure-Samples/active-directory-cordova-multitarget","An Apache Cordova app that uses the ADAL plugin for Cordova to authenticate uses and call a web API using OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-dotnet-admin-restricted-scopes-v2","An ASP.NET MVC application that shows how to use the Azure AD v2.0 endpoint to collect consent for permissions that require administrative consent."
"https://github.com/Azure-Samples/active-directory-dotnet-daemon","A Windows console application that calls a web API using its app identity (instead of a user's identity) to get access tokens in an unattended job or process.  "
"https://github.com/Azure-Samples/active-directory-dotnet-daemon-certificate-credential","A .NET 4.5 daemon application that uses a certificate to authenticate with Azure AD and get OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-dotnet-daemon-v2","A web application that sync's data from the Microsoft Graph using the identity of the application
"https://github.com/Azure-Samples/active-directory-dotnet-demo-tdlr","A demo web application that uses Azure AD for sign up & sign in and calls the Azure AD Graph API to search for users."
"https://github.com/Azure-Samples/active-directory-dotnet-demo-tdlr-usersync","A demo web application that syncs the app's local user store with users that have been assigned to the application in the directory."
"https://github.com/Azure-Samples/active-directory-dotnet-desktop-msgraph-v2","Sample showing how a windows Desktop .NET (WPF) application can get an access token using MSAL.NET and call the Microsoft Graph API or other APIs protected by Azure Active Directory v2"
"https://github.com/Azure-Samples/active-directory-dotnet-deviceprofile","This sample demonstrates how to leverage ADAL .NET to authenticate user calls to a web API (in this case
"https://github.com/Azure-Samples/active-directory-dotnet-graphapi-console","A .NET console application that performs various queries against the Azure AD Graph API using both user identities and application identities."
"https://github.com/Azure-Samples/active-directory-dotnet-graphapi-diffquery","A console application that demonstrates how to make Differential Query calls to the Graph API
"https://github.com/Azure-Samples/active-directory-dotnet-graphapi-directoryextensions-web","An .NET 4.5 web app that uses the Azure AD Graph API to add custom properties using directory extensions."
"https://github.com/Azure-Samples/active-directory-dotnet-graphapi-reporting","A web application sample that calls the Azure AD Graph API reporting capabilities"
"https://github.com/Azure-Samples/active-directory-dotnet-graphapi-web","A .NET 4.5 MVC web app that demonstrates how to query the Azure AD Graph API using the Azure AD Graph Client Library"
"https://github.com/Azure-Samples/active-directory-dotnet-native-aspnetcore","A WPF application that calls a Web API running on ASP.NET Core 2.0 protected by Azure AD using OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-dotnet-native-aspnetcore-v2","Calling a ASP.NET Core Web API from a WPF application using Azure AD V2"
"https://github.com/Azure-Samples/active-directory-dotnet-native-desktop","A .NET 4.5 WPF application that authenticates a user and calls web API using Azure AD and OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-dotnet-native-headless","A windows desktop program that demonstrates non-interactive authentication to Azure AD using a username & password
"https://github.com/Azure-Samples/active-directory-dotnet-native-multitarget","A Xamarin application that signs users in with Azure Active Directory across several different platforms and calls the Microsoft Graph API using OAuth 2.0 access tokens."
"https://github.com/Azure-Samples/active-directory-dotnet-native-uwp-v2","A Windows Universal Platform client application using msal.net
"https://github.com/Azure-Samples/active-directory-dotnet-native-uwp-wam","A Universal Windows Platform (UWP) app that uses the Windows 10 WebAccountManager API to obtain an access token for and call the Azure AD Graph API. "
"https://github.com/Azure-Samples/active-directory-dotnet-resource-manager-authorization","A sample application that enables users to connect to their Azure subscription
"https://github.com/Azure-Samples/active-directory-dotnet-rms-windowsstore","RMS Samples for Windows Store Applications"
"https://github.com/Azure-Samples/active-directory-dotnet-v1-to-v2","Demonstrate the migration of .NET applications fro AAD v1.0 (ADAL.NET) to AAD v2.0 (MSAL.NET)"
"https://github.com/Azure-Samples/active-directory-dotnet-web-ad-complex-org-utility","Web console
"https://github.com/Azure-Samples/active-directory-dotnet-web-single-sign-out","A web application (written in .NET 4.5) that shows how to perform single sign out from all Azure AD apps using OpenID Connect distributed sign out."
"https://github.com/Azure-Samples/active-directory-dotnet-webapi-getting-started","Backend getting started source code for .Net Core"
"https://github.com/Azure-Samples/active-directory-dotnet-webapi-manual-jwt-validation","How to manually process a JWT access token in a web API using the JSON Web Token Handler For the Microsoft .Net Framework 4.5."
"https://github.com/Azure-Samples/active-directory-dotnet-webapi-multitenant-windows-store","A .NET 4.5 multi-tenant web API that is secured using Azure AD and OAuth 2.0 access tokens
"https://github.com/Azure-Samples/active-directory-dotnet-webapi-onbehalfof","A .NET 4.5 MVC Web API protected by Azure AD that receives tokens from a client and uses ADAL to get tokens for calling the MIcrosoft Graph"
"https://github.com/Azure-Samples/active-directory-dotnet-webapi-onbehalfof-ca","A .NET 4.5 MVC Web API protected by Azure AD that receives tokens from a client and uses ADAL to get tokens for calling a downstream web API with a Conditional Access policy applied to it. "
